entry,at,order
"""9292 @ xswHkyUXqL"" calls 800",2026-01-03T19:50:29.886Z,176746982988600
"""Black @ eLlYR19TDN"" posts a big blind of 800",2026-01-03T19:50:27.441Z,176746982744107
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2026-01-03T19:50:27.441Z,176746982744106
"Your hand is A♥, 9♥",2026-01-03T19:50:27.441Z,176746982744103
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (1002588) | #7 ""jho @ t3NhL8TnYz"" (2235939) | #9 ""Black @ eLlYR19TDN"" (1495873) | #10 ""9292 @ xswHkyUXqL"" (1274300)",2026-01-03T19:50:27.441Z,176746982744101
"-- starting hand #1049 (id: hzonlgufcsgp)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-03T19:50:27.441Z,176746982744100
"-- ending hand #1048 --",2026-01-03T19:50:24.531Z,176746982453102
"""Black @ eLlYR19TDN"" collected 6800 from pot",2026-01-03T19:50:24.531Z,176746982453101
"Uncalled bet of 5100 returned to ""Black @ eLlYR19TDN""",2026-01-03T19:50:24.531Z,176746982453100
"""9292 @ xswHkyUXqL"" folds",2026-01-03T19:50:23.711Z,176746982371100
"""Black @ eLlYR19TDN"" bets 5100",2026-01-03T19:50:18.602Z,176746981860200
"Flop:  [9♦, 10♠, 3♠]",2026-01-03T19:50:10.551Z,176746981055100
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:50:09.727Z,176746980972700
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T19:50:07.818Z,176746980781800
"""9292 @ xswHkyUXqL"" calls 2800",2026-01-03T19:50:06.690Z,176746980669000
"""Black @ eLlYR19TDN"" raises to 2800",2026-01-03T19:50:04.703Z,176746980470300
"""jho @ t3NhL8TnYz"" posts a big blind of 800",2026-01-03T19:50:01.331Z,176746980133107
"""Justin @ g0FfVCh6gI"" posts a small blind of 400",2026-01-03T19:50:01.331Z,176746980133106
"Your hand is A♥, 8♦",2026-01-03T19:50:01.331Z,176746980133103
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (1002988) | #7 ""jho @ t3NhL8TnYz"" (2236739) | #9 ""Black @ eLlYR19TDN"" (1491873) | #10 ""9292 @ xswHkyUXqL"" (1277100)",2026-01-03T19:50:01.331Z,176746980133101
"-- starting hand #1048 (id: spekzwraqpee)  (No Limit Texas Hold'em) (dealer: ""9292 @ xswHkyUXqL"") --",2026-01-03T19:50:01.331Z,176746980133100
"-- ending hand #1047 --",2026-01-03T19:49:55.284Z,176746979528402
"""Justin @ g0FfVCh6gI"" collected 800 from pot",2026-01-03T19:49:55.284Z,176746979528401
"Uncalled bet of 400 returned to ""Justin @ g0FfVCh6gI""",2026-01-03T19:49:55.284Z,176746979528400
"""9292 @ xswHkyUXqL"" folds",2026-01-03T19:49:54.480Z,176746979448000
"""Black @ eLlYR19TDN"" folds",2026-01-03T19:49:52.872Z,176746979287200
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:49:51.114Z,176746979111400
"""Justin @ g0FfVCh6gI"" posts a big blind of 800",2026-01-03T19:49:49.252Z,176746978925207
"""9292 @ xswHkyUXqL"" posts a small blind of 400",2026-01-03T19:49:49.252Z,176746978925206
"Your hand is 2♥, Q♣",2026-01-03T19:49:49.252Z,176746978925203
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (1002588) | #7 ""jho @ t3NhL8TnYz"" (2236739) | #9 ""Black @ eLlYR19TDN"" (1491873) | #10 ""9292 @ xswHkyUXqL"" (1277500)",2026-01-03T19:49:49.252Z,176746978925201
"-- starting hand #1047 (id: wwrhuviobynb)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2026-01-03T19:49:49.252Z,176746978925200
"-- ending hand #1046 --",2026-01-03T19:49:43.322Z,176746978332202
"""jho @ t3NhL8TnYz"" collected 21000 from pot",2026-01-03T19:49:43.322Z,176746978332201
"Uncalled bet of 21000 returned to ""jho @ t3NhL8TnYz""",2026-01-03T19:49:43.322Z,176746978332200
"""Black @ eLlYR19TDN"" folds",2026-01-03T19:49:42.520Z,176746978252000
"""jho @ t3NhL8TnYz"" bets 21000",2026-01-03T19:49:36.213Z,176746977621300
"""Black @ eLlYR19TDN"" checks",2026-01-03T19:49:32.147Z,176746977214700
"Turn: 10♠, K♣, 9♥ [5♦]",2026-01-03T19:49:29.232Z,176746976923200
"""9292 @ xswHkyUXqL"" folds",2026-01-03T19:49:28.316Z,176746976831600
"""Black @ eLlYR19TDN"" calls 6300",2026-01-03T19:49:24.836Z,176746976483600
"""jho @ t3NhL8TnYz"" bets 6300",2026-01-03T19:49:21.795Z,176746976179500
"""9292 @ xswHkyUXqL"" checks",2026-01-03T19:49:17.427Z,176746975742700
"""Black @ eLlYR19TDN"" checks",2026-01-03T19:49:15.568Z,176746975556800
"Flop:  [10♠, K♣, 9♥]",2026-01-03T19:49:12.620Z,176746975262000
"""9292 @ xswHkyUXqL"" calls 2800",2026-01-03T19:49:11.802Z,176746975180200
"""Black @ eLlYR19TDN"" calls 2800",2026-01-03T19:49:10.389Z,176746975038900
"""jho @ t3NhL8TnYz"" raises to 2800",2026-01-03T19:49:06.398Z,176746974639800
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T19:49:02.707Z,176746974270700
"""9292 @ xswHkyUXqL"" posts a big blind of 800",2026-01-03T19:48:57.164Z,176746973716407
"""Black @ eLlYR19TDN"" posts a small blind of 400",2026-01-03T19:48:57.164Z,176746973716406
"Your hand is 9♦, 10♥",2026-01-03T19:48:57.164Z,176746973716403
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (1002588) | #7 ""jho @ t3NhL8TnYz"" (2224839) | #9 ""Black @ eLlYR19TDN"" (1500973) | #10 ""9292 @ xswHkyUXqL"" (1280300)",2026-01-03T19:48:57.164Z,176746973716401
"-- starting hand #1046 (id: yljyjobyzdio)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-03T19:48:57.164Z,176746973716400
"-- ending hand #1045 --",2026-01-03T19:48:54.203Z,176746973420302
"""9292 @ xswHkyUXqL"" collected 2000 from pot",2026-01-03T19:48:54.203Z,176746973420301
"Uncalled bet of 2000 returned to ""9292 @ xswHkyUXqL""",2026-01-03T19:48:54.203Z,176746973420300
"""Black @ eLlYR19TDN"" folds",2026-01-03T19:48:53.395Z,176746973339500
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:48:50.425Z,176746973042500
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T19:48:49.371Z,176746972937100
"""9292 @ xswHkyUXqL"" raises to 2800",2026-01-03T19:48:44.301Z,176746972430100
"""Black @ eLlYR19TDN"" posts a big blind of 800",2026-01-03T19:48:41.784Z,176746972178407
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2026-01-03T19:48:41.784Z,176746972178406
"Your hand is Q♦, 6♣",2026-01-03T19:48:41.784Z,176746972178403
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (1002588) | #7 ""jho @ t3NhL8TnYz"" (2225239) | #9 ""Black @ eLlYR19TDN"" (1501773) | #10 ""9292 @ xswHkyUXqL"" (1279100)",2026-01-03T19:48:41.784Z,176746972178401
"-- starting hand #1045 (id: 3uktgtkcnp3t)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-03T19:48:41.784Z,176746972178400
"-- ending hand #1044 --",2026-01-03T19:48:38.781Z,176746971878102
"""Justin @ g0FfVCh6gI"" collected 266400 from pot with Straight, 6 High (combination: 6♦, 5♦, 4♥, 3♣, 2♠)",2026-01-03T19:48:38.781Z,176746971878101
"""Justin @ g0FfVCh6gI"" shows a 5♦, 5♣.",2026-01-03T19:48:38.781Z,176746971878100
"""9292 @ xswHkyUXqL"" checks",2026-01-03T19:48:37.972Z,176746971797200
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T19:48:34.055Z,176746971405500
"River: 2♠, 3♣, 6♦, 8♠ [4♥]",2026-01-03T19:48:31.356Z,176746971135600
"""Justin @ g0FfVCh6gI"" calls 88800",2026-01-03T19:48:30.532Z,176746971053200
"""9292 @ xswHkyUXqL"" bets 88800",2026-01-03T19:48:16.003Z,176746969600300
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T19:48:12.669Z,176746969266900
"Turn: 2♠, 3♣, 6♦ [8♠]",2026-01-03T19:48:10.812Z,176746969081200
"""Black @ eLlYR19TDN"" folds",2026-01-03T19:48:09.975Z,176746968997500
"""Justin @ g0FfVCh6gI"" calls 29600",2026-01-03T19:48:08.666Z,176746968866600
"""9292 @ xswHkyUXqL"" bets 29600",2026-01-03T19:48:05.261Z,176746968526100
"""Black @ eLlYR19TDN"" checks",2026-01-03T19:47:59.942Z,176746967994200
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T19:47:58.347Z,176746967834700
"Flop:  [2♠, 3♣, 6♦]",2026-01-03T19:47:56.445Z,176746967644500
"""Black @ eLlYR19TDN"" calls 9600",2026-01-03T19:47:55.594Z,176746967559400
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:47:53.874Z,176746967387400
"""Justin @ g0FfVCh6gI"" calls 9600",2026-01-03T19:47:52.815Z,176746967281500
"""9292 @ xswHkyUXqL"" raises to 9600",2026-01-03T19:47:51.066Z,176746967106600
"""Black @ eLlYR19TDN"" raises to 2800",2026-01-03T19:47:43.381Z,176746966338100
"""jho @ t3NhL8TnYz"" posts a big blind of 800",2026-01-03T19:47:40.745Z,176746966074507
"""Justin @ g0FfVCh6gI"" posts a small blind of 400",2026-01-03T19:47:40.745Z,176746966074506
"Your hand is 4♣, 7♠",2026-01-03T19:47:40.745Z,176746966074503
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (864188) | #7 ""jho @ t3NhL8TnYz"" (2226039) | #9 ""Black @ eLlYR19TDN"" (1511373) | #10 ""9292 @ xswHkyUXqL"" (1407100)",2026-01-03T19:47:40.745Z,176746966074501
"-- starting hand #1044 (id: auzpbjxk95wt)  (No Limit Texas Hold'em) (dealer: ""9292 @ xswHkyUXqL"") --",2026-01-03T19:47:40.745Z,176746966074500
"-- ending hand #1043 --",2026-01-03T19:47:37.822Z,176746965782202
"""Black @ eLlYR19TDN"" collected 28000 from pot",2026-01-03T19:47:37.822Z,176746965782201
"Uncalled bet of 28000 returned to ""Black @ eLlYR19TDN""",2026-01-03T19:47:37.822Z,176746965782200
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:47:36.962Z,176746965696200
"""Black @ eLlYR19TDN"" bets 28000",2026-01-03T19:47:34.153Z,176746965415300
"""jho @ t3NhL8TnYz"" checks",2026-01-03T19:47:30.764Z,176746965076400
"River: 3♠, 8♣, A♦, 6♣ [3♦]",2026-01-03T19:47:25.936Z,176746964593600
"""Black @ eLlYR19TDN"" checks",2026-01-03T19:47:25.079Z,176746964507900
"""jho @ t3NhL8TnYz"" checks",2026-01-03T19:47:23.313Z,176746964331300
"Turn: 3♠, 8♣, A♦ [6♣]",2026-01-03T19:47:10.852Z,176746963085200
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T19:47:10.046Z,176746963004600
"""9292 @ xswHkyUXqL"" folds",2026-01-03T19:47:08.929Z,176746962892900
"""Black @ eLlYR19TDN"" calls 8400",2026-01-03T19:46:55.464Z,176746961546400
"""jho @ t3NhL8TnYz"" bets 8400",2026-01-03T19:46:53.313Z,176746961331300
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T19:46:47.733Z,176746960773300
"""9292 @ xswHkyUXqL"" checks",2026-01-03T19:46:40.726Z,176746960072600
"Flop:  [3♠, 8♣, A♦]",2026-01-03T19:46:28.347Z,176746958834700
"""Justin @ g0FfVCh6gI"" calls 2800",2026-01-03T19:46:27.521Z,176746958752100
"""9292 @ xswHkyUXqL"" calls 2800",2026-01-03T19:46:25.592Z,176746958559200
"""Black @ eLlYR19TDN"" calls 2800",2026-01-03T19:46:24.247Z,176746958424700
"""jho @ t3NhL8TnYz"" raises to 2800",2026-01-03T19:46:21.193Z,176746958119300
"""Justin @ g0FfVCh6gI"" posts a big blind of 800",2026-01-03T19:46:18.577Z,176746957857707
"""9292 @ xswHkyUXqL"" posts a small blind of 400",2026-01-03T19:46:18.577Z,176746957857706
"Your hand is 2♥, 4♥",2026-01-03T19:46:18.577Z,176746957857703
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (866988) | #7 ""jho @ t3NhL8TnYz"" (2237239) | #9 ""Black @ eLlYR19TDN"" (1494573) | #10 ""9292 @ xswHkyUXqL"" (1409900)",2026-01-03T19:46:18.577Z,176746957857701
"-- starting hand #1043 (id: kukqvthye6pe)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2026-01-03T19:46:18.577Z,176746957857700
"-- ending hand #1042 --",2026-01-03T19:46:15.665Z,176746957566502
"""Black @ eLlYR19TDN"" collected 16800 from pot",2026-01-03T19:46:15.665Z,176746957566501
"Uncalled bet of 16800 returned to ""Black @ eLlYR19TDN""",2026-01-03T19:46:15.665Z,176746957566500
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:46:14.858Z,176746957485800
"""Black @ eLlYR19TDN"" bets 16800",2026-01-03T19:46:13.019Z,176746957301900
"Turn: K♠, Q♠, Q♣ [A♣]",2026-01-03T19:46:07.662Z,176746956766200
"""9292 @ xswHkyUXqL"" folds",2026-01-03T19:46:06.812Z,176746956681200
"""Black @ eLlYR19TDN"" calls 4200",2026-01-03T19:45:42.877Z,176746954287700
"""jho @ t3NhL8TnYz"" bets 4200",2026-01-03T19:45:39.611Z,176746953961100
"""9292 @ xswHkyUXqL"" checks",2026-01-03T19:45:34.711Z,176746953471100
"""Black @ eLlYR19TDN"" checks",2026-01-03T19:45:33.547Z,176746953354700
"Flop:  [K♠, Q♠, Q♣]",2026-01-03T19:45:31.036Z,176746953103600
"""9292 @ xswHkyUXqL"" calls 2800",2026-01-03T19:45:30.176Z,176746953017600
"""Black @ eLlYR19TDN"" calls 2800",2026-01-03T19:45:25.203Z,176746952520300
"""jho @ t3NhL8TnYz"" raises to 2800",2026-01-03T19:45:23.379Z,176746952337900
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T19:45:18.644Z,176746951864400
"""9292 @ xswHkyUXqL"" posts a big blind of 800",2026-01-03T19:45:16.688Z,176746951668807
"""Black @ eLlYR19TDN"" posts a small blind of 400",2026-01-03T19:45:16.688Z,176746951668806
"Your hand is K♥, 4♥",2026-01-03T19:45:16.688Z,176746951668803
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (866988) | #7 ""jho @ t3NhL8TnYz"" (2244239) | #9 ""Black @ eLlYR19TDN"" (1484773) | #10 ""9292 @ xswHkyUXqL"" (1412700)",2026-01-03T19:45:16.688Z,176746951668801
"-- starting hand #1042 (id: vul6dxh1h79l)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-03T19:45:16.688Z,176746951668800
"-- ending hand #1041 --",2026-01-03T19:45:10.760Z,176746951076002
"""9292 @ xswHkyUXqL"" collected 2000 from pot",2026-01-03T19:45:10.760Z,176746951076001
"Uncalled bet of 2000 returned to ""9292 @ xswHkyUXqL""",2026-01-03T19:45:10.760Z,176746951076000
"""Black @ eLlYR19TDN"" folds",2026-01-03T19:45:09.923Z,176746950992300
"""9292 @ xswHkyUXqL"" bets 2000",2026-01-03T19:45:08.421Z,176746950842100
"""Black @ eLlYR19TDN"" checks",2026-01-03T19:45:04.255Z,176746950425500
"Flop:  [4♥, 8♦, 9♥]",2026-01-03T19:45:02.886Z,176746950288600
"""Black @ eLlYR19TDN"" checks",2026-01-03T19:45:02.027Z,176746950202700
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:45:00.208Z,176746950020800
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T19:44:56.149Z,176746949614900
"""9292 @ xswHkyUXqL"" calls 800",2026-01-03T19:44:55.107Z,176746949510700
"""Black @ eLlYR19TDN"" posts a big blind of 800",2026-01-03T19:44:53.139Z,176746949313907
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2026-01-03T19:44:53.139Z,176746949313906
"Your hand is 7♦, 9♠",2026-01-03T19:44:53.139Z,176746949313903
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (866988) | #7 ""jho @ t3NhL8TnYz"" (2244639) | #9 ""Black @ eLlYR19TDN"" (1485573) | #10 ""9292 @ xswHkyUXqL"" (1411500)",2026-01-03T19:44:53.139Z,176746949313901
"-- starting hand #1041 (id: n4rflqqzmpew)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-03T19:44:53.139Z,176746949313900
"-- ending hand #1040 --",2026-01-03T19:44:47.227Z,176746948722702
"""9292 @ xswHkyUXqL"" collected 6400 from pot",2026-01-03T19:44:47.227Z,176746948722701
"Uncalled bet of 6400 returned to ""9292 @ xswHkyUXqL""",2026-01-03T19:44:47.227Z,176746948722700
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T19:44:46.374Z,176746948637400
"""9292 @ xswHkyUXqL"" bets 6400",2026-01-03T19:44:44.942Z,176746948494200
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T19:44:42.510Z,176746948251000
"Flop:  [8♥, 4♠, A♦]",2026-01-03T19:44:40.825Z,176746948082500
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:44:40.004Z,176746948000400
"""Justin @ g0FfVCh6gI"" calls 2800",2026-01-03T19:44:38.956Z,176746947895600
"""9292 @ xswHkyUXqL"" raises to 2800",2026-01-03T19:44:37.176Z,176746947717600
"""Black @ eLlYR19TDN"" folds",2026-01-03T19:44:34.642Z,176746947464200
"""jho @ t3NhL8TnYz"" posts a big blind of 800",2026-01-03T19:44:33.166Z,176746947316607
"""Justin @ g0FfVCh6gI"" posts a small blind of 400",2026-01-03T19:44:33.166Z,176746947316606
"Your hand is 7♥, 2♦",2026-01-03T19:44:33.166Z,176746947316603
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (869788) | #7 ""jho @ t3NhL8TnYz"" (2245439) | #9 ""Black @ eLlYR19TDN"" (1485573) | #10 ""9292 @ xswHkyUXqL"" (1407900)",2026-01-03T19:44:33.166Z,176746947316601
"-- starting hand #1040 (id: 9hs2vnbklstm)  (No Limit Texas Hold'em) (dealer: ""9292 @ xswHkyUXqL"") --",2026-01-03T19:44:33.166Z,176746947316600
"-- ending hand #1039 --",2026-01-03T19:44:27.251Z,176746946725102
"""9292 @ xswHkyUXqL"" collected 20800 from pot",2026-01-03T19:44:27.251Z,176746946725101
"Uncalled bet of 20800 returned to ""9292 @ xswHkyUXqL""",2026-01-03T19:44:27.251Z,176746946725100
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:44:26.444Z,176746946644400
"""9292 @ xswHkyUXqL"" bets 20800",2026-01-03T19:44:22.446Z,176746946244600
"Flop:  [Q♣, 9♠, 2♦]",2026-01-03T19:44:17.960Z,176746945796000
"""jho @ t3NhL8TnYz"" calls 10000",2026-01-03T19:44:17.127Z,176746945712700
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T19:44:12.251Z,176746945225100
"""9292 @ xswHkyUXqL"" raises to 10000",2026-01-03T19:44:10.756Z,176746945075600
"""Black @ eLlYR19TDN"" folds",2026-01-03T19:44:07.105Z,176746944710500
"""jho @ t3NhL8TnYz"" raises to 2800",2026-01-03T19:43:57.728Z,176746943772800
"""Justin @ g0FfVCh6gI"" posts a big blind of 800",2026-01-03T19:43:55.524Z,176746943552407
"""9292 @ xswHkyUXqL"" posts a small blind of 400",2026-01-03T19:43:55.524Z,176746943552406
"Your hand is 7♥, 4♥",2026-01-03T19:43:55.524Z,176746943552403
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (870588) | #7 ""jho @ t3NhL8TnYz"" (2255439) | #9 ""Black @ eLlYR19TDN"" (1485573) | #10 ""9292 @ xswHkyUXqL"" (1397100)",2026-01-03T19:43:55.524Z,176746943552401
"-- starting hand #1039 (id: qrfowibuvwal)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2026-01-03T19:43:55.524Z,176746943552400
"-- ending hand #1038 --",2026-01-03T19:43:52.552Z,176746943255202
"""9292 @ xswHkyUXqL"" collected 800 from pot",2026-01-03T19:43:52.552Z,176746943255201
"Uncalled bet of 400 returned to ""9292 @ xswHkyUXqL""",2026-01-03T19:43:52.552Z,176746943255200
"""Black @ eLlYR19TDN"" folds",2026-01-03T19:43:51.741Z,176746943174100
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:43:50.660Z,176746943066000
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T19:43:48.556Z,176746942855600
"""9292 @ xswHkyUXqL"" posts a big blind of 800",2026-01-03T19:43:47.193Z,176746942719307
"""Black @ eLlYR19TDN"" posts a small blind of 400",2026-01-03T19:43:47.193Z,176746942719306
"Your hand is 3♣, 5♥",2026-01-03T19:43:47.193Z,176746942719303
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (870588) | #7 ""jho @ t3NhL8TnYz"" (2255439) | #9 ""Black @ eLlYR19TDN"" (1485973) | #10 ""9292 @ xswHkyUXqL"" (1396700)",2026-01-03T19:43:47.193Z,176746942719301
"-- starting hand #1038 (id: wbqhnp4iedd0)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-03T19:43:47.193Z,176746942719300
"-- ending hand #1037 --",2026-01-03T19:43:41.289Z,176746942128902
"""Justin @ g0FfVCh6gI"" collected 55200 from pot",2026-01-03T19:43:41.289Z,176746942128901
"Uncalled bet of 41400 returned to ""Justin @ g0FfVCh6gI""",2026-01-03T19:43:41.289Z,176746942128900
"""jho @ t3NhL8TnYz"" folds",2026-01-03T19:43:40.431Z,176746942043100
"""Justin @ g0FfVCh6gI"" bets 41400",2026-01-03T19:43:34.599Z,176746941459900
"""jho @ t3NhL8TnYz"" checks",2026-01-03T19:43:30.742Z,176746941074200
"Turn: 2♥, 8♠, 10♦ [8♥]",2026-01-03T19:43:27.934Z,176746940793400
"""Justin @ g0FfVCh6gI"" calls 13800",2026-01-03T19:43:27.107Z,176746940710700
"""Black @ eLlYR19TDN"" folds",2026-01-03T19:43:25.228Z,176746940522800
"""jho @ t3NhL8TnYz"" bets 13800",2026-01-03T19:43:23.678Z,176746940367800
"Flop:  [2♥, 8♠, 10♦]",2026-01-03T19:43:15.732Z,176746939573200
"""Justin @ g0FfVCh6gI"" calls 9200",2026-01-03T19:43:14.926Z,176746939492600
"""Black @ eLlYR19TDN"" calls 9200",2026-01-03T19:43:13.179Z,176746939317900
"""jho @ t3NhL8TnYz"" raises to 9200",2026-01-03T19:43:10.696Z,176746939069600
"""Justin @ g0FfVCh6gI"" raises to 2800",2026-01-03T19:43:08.260Z,176746938826000
"""9292 @ xswHkyUXqL"" folds",2026-01-03T19:43:05.325Z,176746938532500
"""Black @ eLlYR19TDN"" posts a big blind of 800",2026-01-03T19:43:03.320Z,176746938332007
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2026-01-03T19:43:03.320Z,176746938332006
"Your hand is K♠, A♣",2026-01-03T19:43:03.320Z,176746938332003
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (838388) | #7 ""jho @ t3NhL8TnYz"" (2278439) | #9 ""Black @ eLlYR19TDN"" (1495173) | #10 ""9292 @ xswHkyUXqL"" (1396700)",2026-01-03T19:43:03.320Z,176746938332001
"-- starting hand #1037 (id: dblqggwnl8vz)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-03T19:43:03.320Z,176746938332000
"-- ending hand #1036 --",2026-01-03T19:43:00.305Z,176746938030503
"""9292 @ xswHkyUXqL"" collected 45000 from pot with Pair, 6's (combination: 6♣, 6♠, A♣, K♣, J♦)",2026-01-03T19:43:00.305Z,176746938030502
"""9292 @ xswHkyUXqL"" shows a 6♣, K♣.",2026-01-03T19:43:00.305Z,176746938030501
"""jho @ t3NhL8TnYz"" shows a 9♦, 8♦.",2026-01-03T19:43:00.305Z,176746938030500
"""9292 @ xswHkyUXqL"" checks",2026-01-03T19:42:59.481Z,176746937948100
"""jho @ t3NhL8TnYz"" checks",2026-01-03T19:42:57.526Z,176746937752600
"River: A♣, 2♣, 6♠, J♦ [4♥]",2026-01-03T19:42:52.416Z,176746937241600
"""9292 @ xswHkyUXqL"" calls 13500",2026-01-03T19:42:51.591Z,176746937159100
"""jho @ t3NhL8TnYz"" bets 13500",2026-01-03T19:42:49.380Z,176746936938000
"Turn: A♣, 2♣, 6♠ [J♦]",2026-01-03T19:42:45.856Z,176746936585600
"""9292 @ xswHkyUXqL"" checks",2026-01-03T19:42:45.047Z,176746936504700
"""jho @ t3NhL8TnYz"" checks",2026-01-03T19:42:42.664Z,176746936266400
"Flop:  [A♣, 2♣, 6♠]",2026-01-03T19:42:41.003Z,176746936100300
"""9292 @ xswHkyUXqL"" calls 8800",2026-01-03T19:42:40.116Z,176746936011600
"""jho @ t3NhL8TnYz"" raises to 8800",2026-01-03T19:42:37.642Z,176746935764200
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T19:42:34.538Z,176746935453800
"""9292 @ xswHkyUXqL"" raises to 2800",2026-01-03T19:42:33.475Z,176746935347500
"""Black @ eLlYR19TDN"" folds",2026-01-03T19:42:28.897Z,176746934889700
"""jho @ t3NhL8TnYz"" posts a big blind of 800",2026-01-03T19:42:27.247Z,176746934724707
"""Justin @ g0FfVCh6gI"" posts a small blind of 400",2026-01-03T19:42:27.247Z,176746934724706
"Your hand is 9♦, 8♦",2026-01-03T19:42:27.247Z,176746934724703
"Player stacks: #3 ""Justin @ g0FfVCh6gI"" (838788) | #7 ""jho @ t3NhL8TnYz"" (2300739) | #9 ""Black @ eLlYR19TDN"" (1495173) | #10 ""9292 @ xswHkyUXqL"" (1374000)",2026-01-03T19:42:27.247Z,176746934724701
"-- starting hand #1036 (id: qpod5zifwi16)  (No Limit Texas Hold'em) (dealer: ""9292 @ xswHkyUXqL"") --",2026-01-03T19:42:27.247Z,176746934724700
"""Justin @ g0FfVCh6gI"" shows a 10♣.",2026-01-03T19:42:24.210Z,176746934421000
"""jho @ t3NhL8TnYz"" shows a 8♣.",2026-01-03T19:42:21.961Z,176746934196100
